Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
GLENCORE (SOUTH AFRICA),OK,13279298.412616633,4.603291502905769,87,87,13279298.412616633,13279298.412616633,2655859.682523327,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,13279298.412616633,28.0,True,2018-07-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),OK,12978910.699182302,8.17552737693323,87,87,12978910.699182302,12978910.699182302,2595782.1398364604,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,12978910.699182302,29.0,True,2018-07-31
REDEFINE PROPERTIES (SOUTH AFRICA),OK,11223765.286794672,0.7649061914380091,87,87,11223765.286794672,11223765.286794672,2244753.0573589345,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,11223765.286794672,30.0,True,2018-07-31
EXXARO RESOURCES (SOUTH AFRICA),OK,11110442.233264273,8.305320801219183,87,87,11110442.233264273,11110442.233264273,2222088.446652855,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,11110442.233264273,31.0,True,2018-07-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,10289322.725948077,0.6001122931873036,87,87,10289322.725948077,10289322.725948077,2057864.5451896153,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,10289322.725948077,32.0,True,2018-07-31
SPAR (SOUTH AFRICA),OK,9782786.843696875,13.52039142196717,87,87,9782786.843696875,9782786.843696875,1956557.3687393751,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,9782786.843696875,33.0,True,2018-07-31
KUMBA IRON ORE (SOUTH AFRICA),OK,8624237.252204815,21.49320772052122,87,87,8624237.252204815,8624237.252204815,1724847.450440963,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,8624237.252204815,34.0,True,2018-07-31
AVI (SOUTH AFRICA),OK,7768800.48654971,7.418642127445476,87,87,7768800.48654971,7768800.48654971,1553760.0973099421,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,7768800.48654971,35.0,True,2018-07-31
GOLD FIELDS (SOUTH AFRICA),OK,7732242.6509014685,3.58754858138704,87,87,7732242.6509014685,7732242.6509014685,1546448.5301802938,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,7732242.6509014685,36.0,True,2018-07-31
INVESTEC (SOUTH AFRICA),OK,7123099.891615516,5.182257676406034,87,87,7123099.891615516,7123099.891615516,1424619.9783231032,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,7123099.891615516,37.0,True,2018-07-31
EL SEWEDY ELECTRIC (EGYPT),OK,7116581.167166322,11.17480755773268,82,82,7116581.167166322,7116581.167166322,1423316.2334332643,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,7116581.167166322,38.0,True,2018-07-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,6046962.825440588,1.177620113605705,87,87,6046962.825440588,6046962.825440588,1209392.5650881177,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,6046962.825440588,39.0,True,2018-07-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,5284838.113653927,49.69653393110157,86,86,5284838.113653927,5284838.113653927,1056967.6227307855,30,,,,,2018-07-31,2018-06-30,2018-07-31,MOROCCO,MID,5284838.113653927,40.0,True,2018-07-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,4922919.5270336205,4.774247725682295,82,82,4922919.5270336205,4922919.5270336205,984583.9054067242,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,4922919.5270336205,41.0,True,2018-07-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,4739726.098939881,21.88762239093197,83,83,4739726.098939881,4739726.098939881,947945.2197879762,30,,,,,2018-07-31,2018-06-30,2018-07-31,MOROCCO,MID,4739726.098939881,42.0,True,2018-07-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,4242005.28418419,1.476582495387958,87,87,4242005.28418419,4242005.28418419,848401.0568368381,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,4242005.28418419,43.0,True,2018-07-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,3790014.147088031,1.547312619858394,87,87,3790014.147088031,3790014.147088031,758002.8294176062,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,3790014.147088031,44.0,True,2018-07-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,3502907.0931460066,7.955316061571667,87,87,3502907.0931460066,3502907.0931460066,700581.4186292014,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,3502907.0931460066,45.0,True,2018-07-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,3101403.3267724733,0.1126564673157163,83,83,3101403.3267724733,3101403.3267724733,620280.6653544947,30,,,,,2018-07-31,2018-06-30,2018-07-31,NIGERIA,MID,3101403.3267724733,46.0,True,2018-07-31
DELTA CORPORATION LIMITED (ZIMBABWE),OK,3014210.716490066,11.9205298013245,77,77,3014210.716490066,3014210.716490066,602842.1432980133,30,,,,,2018-07-31,2018-06-30,2018-07-31,ZIMBABWE,LOW,3014210.716490066,47.0,True,2018-07-31
SAFARICOM KENYA (KENYA),OK,2737884.068197042,0.2952952952952953,83,83,2737884.068197042,2737884.068197042,547576.8136394084,30,,,,,2018-07-31,2018-06-30,2018-07-31,KENYA,MID,2737884.068197042,48.0,True,2018-07-31
OUTSURANCE (SOUTH AFRICA),OK,2526522.0550751416,1.475124142306094,87,87,2526522.0550751416,2526522.0550751416,505304.41101502837,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,2526522.0550751416,49.0,True,2018-07-31
ZENITH BANK NIGERIA (NIGERIA),OK,2392753.658215432,0.06954102920723226,83,83,2392753.658215432,2392753.658215432,478550.7316430864,30,,,,,2018-07-31,2018-06-30,2018-07-31,NIGERIA,MID,2392753.658215432,50.0,True,2018-07-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,2307344.3025113484,2.674619552139768,87,87,2307344.3025113484,2307344.3025113484,461468.8605022697,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,2307344.3025113484,51.0,True,2018-07-31
MAROC TELECOM MOROCCO (MOROCCO),OK,2286265.753595667,14.64461691373951,86,86,2286265.753595667,2286265.753595667,457253.15071913344,30,,,,,2018-07-31,2018-06-30,2018-07-31,MOROCCO,MID,2286265.753595667,52.0,True,2018-07-31
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,1969177.9488267163,0.7576144260286858,87,87,1969177.9488267163,1969177.9488267163,393835.5897653433,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,1969177.9488267163,53.0,True,2018-07-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1803833.5039001177,0.6488453463960812,82,82,1803833.5039001177,1803833.5039001177,360766.7007800236,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,1803833.5039001177,54.0,True,2018-07-31
EFG HOLDING EGYPT (EGYPT),OK,1541356.5091701902,1.288733379986004,82,82,1541356.5091701902,1541356.5091701902,308271.30183403805,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,1541356.5091701902,55.0,True,2018-07-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,1507846.8728055912,1.453248846078124,87,87,1507846.8728055912,1507846.8728055912,301569.37456111825,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,1507846.8728055912,56.0,True,2018-07-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,1424415.338315942,0.4629629629629629,83,83,1424415.338315942,1424415.338315942,284883.06766318844,30,,,,,2018-07-31,2018-06-30,2018-07-31,KENYA,MID,1424415.338315942,57.0,True,2018-07-31
COSUMAR MOROCCO (MOROCCO),OK,1377770.8945626852,28.54907268382431,86,86,1377770.8945626852,1377770.8945626852,275554.17891253706,30,,,,,2018-07-31,2018-06-30,2018-07-31,MOROCCO,MID,1377770.8945626852,58.0,True,2018-07-31
EASTERN TOBACCO EGYPT (EGYPT),OK,1307983.0633329758,10.10608817354794,82,82,1307983.0633329758,1307983.0633329758,261596.61266659517,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,1307983.0633329758,59.0,True,2018-07-31
TELECOM EGYPT (EGYPT),OK,1282874.7078751922,0.7876836948915326,82,82,1282874.7078751922,1282874.7078751922,256574.94157503845,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,1282874.7078751922,60.0,True,2018-07-31
SANTAM (SOUTH AFRICA),OK,1234128.7304614366,19.03223689487462,87,87,1234128.7304614366,1234128.7304614366,246825.74609228733,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,1234128.7304614366,61.0,True,2018-07-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,1195485.8336860908,180.3878444392751,77,77,1195485.8336860908,1195485.8336860908,239097.16673721815,30,,,,,2018-07-31,2018-06-30,2018-07-31,MOROCCO,MID,1195485.8336860908,62.0,True,2018-07-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,1164780.195920839,0.04030790762771169,82,82,1164780.195920839,1164780.195920839,232956.0391841678,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,1164780.195920839,63.0,True,2018-07-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,1144516.4241156848,0.2508047585724283,82,82,1144516.4241156848,1144516.4241156848,228903.284823137,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,1144516.4241156848,64.0,True,2018-07-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1144058.0684606896,29.81792035866094,86,86,1144058.0684606896,1144058.0684606896,228811.61369213794,30,,,,,2018-07-31,2018-06-30,2018-07-31,MOROCCO,MID,1144058.0684606896,65.0,True,2018-07-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,1012205.4823333059,10.90118928693826,87,87,1012205.4823333059,1012205.4823333059,202441.0964666612,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,1012205.4823333059,66.0,True,2018-07-31
PPC (SOUTH AFRICA),OK,1008183.6416607848,0.527194639094071,87,87,1008183.6416607848,1008183.6416607848,201636.72833215698,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,1008183.6416607848,67.0,True,2018-07-31
KCB GROUP KENYA (KENYA),OK,938414.3574846776,0.4629629629629629,83,83,938414.3574846776,938414.3574846776,187682.87149693552,30,,,,,2018-07-31,2018-06-30,2018-07-31,KENYA,MID,938414.3574846776,68.0,True,2018-07-31
NESTLE NIGERIA (NIGERIA),OK,909937.5060800912,4.381084840055633,83,83,909937.5060800912,909937.5060800912,181987.50121601825,30,,,,,2018-07-31,2018-06-30,2018-07-31,NIGERIA,MID,909937.5060800912,69.0,True,2018-07-31
NIGERIAN BREWERIES (NIGERIA),OK,858697.6370738585,0.317663421418637,83,83,858697.6370738585,858697.6370738585,171739.52741477173,30,,,,,2018-07-31,2018-06-30,2018-07-31,NIGERIA,MID,858697.6370738585,70.0,True,2018-07-31
DANGOTE CEMENT NIGERIA (NIGERIA),OK,792591.0654124077,0.6369958275382476,83,83,792591.0654124077,792591.0654124077,158518.21308248155,30,,,,,2018-07-31,2018-06-30,2018-07-31,NIGERIA,MID,792591.0654124077,71.0,True,2018-07-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,747188.3714226811,0.02920723226703755,83,83,747188.3714226811,747188.3714226811,149437.67428453625,30,,,,,2018-07-31,2018-06-30,2018-07-31,NIGERIA,MID,747188.3714226811,72.0,True,2018-07-31
LUX ISLAND RESTORTS MAURITIUS (MAURITIUS),OK,731386.5690356849,2.12481426448737,81,81,731386.5690356849,731386.5690356849,146277.313807137,30,,,,,2018-07-31,2018-06-30,2018-07-31,MAURITIUS,LOW,731386.5690356849,73.0,True,2018-07-31
SOCIETE FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),OK,660642.6526789733,8.557541429063493,84,84,660642.6526789733,660642.6526789733,132128.53053579465,30,,,,,2018-07-31,2018-06-30,2018-07-31,TUNISIA,LOW,660642.6526789733,74.0,True,2018-07-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,654508.410687731,1.457802659202239,82,82,654508.410687731,654508.410687731,130901.6821375462,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,654508.410687731,75.0,True,2018-07-31
EAST AFRICAN BREWERIES KENYA (KENYA),OK,640017.0373469084,2.182182182182182,83,83,640017.0373469084,640017.0373469084,128003.40746938168,30,,,,,2018-07-31,2018-06-30,2018-07-31,KENYA,MID,640017.0373469084,76.0,True,2018-07-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,586067.1772918825,8.202080237741457,87,87,586067.1772918825,586067.1772918825,117213.4354583765,30,,,,,2018-07-31,2018-06-30,2018-07-31,MAURITIUS,LOW,586067.1772918825,77.0,True,2018-07-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,557870.0150778763,0.6717984604618614,82,82,557870.0150778763,557870.0150778763,111574.00301557526,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,557870.0150778763,78.0,True,2018-07-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,537820.6070272339,1.657662701189643,82,82,537820.6070272339,537820.6070272339,107564.12140544679,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,537820.6070272339,79.0,True,2018-07-31
GRINDROD (SOUTH AFRICA),OK,532765.8525146381,0.6475087683479047,87,87,532765.8525146381,532765.8525146381,106553.17050292762,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,532765.8525146381,80.0,True,2018-07-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,528952.2694462204,0.2446466060181945,82,82,528952.2694462204,528952.2694462204,105790.45388924408,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,528952.2694462204,81.0,True,2018-07-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,487294.9276090328,0.02948539638386648,83,83,487294.9276090328,487294.9276090328,97458.98552180656,30,,,,,2018-07-31,2018-06-30,2018-07-31,NIGERIA,MID,487294.9276090328,82.0,True,2018-07-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,484726.7812584883,0.6561231630510846,82,82,484726.7812584883,484726.7812584883,96945.35625169767,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,484726.7812584883,83.0,True,2018-07-31
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),OK,464601.405595406,7.221860767729344,85,85,464601.405595406,464601.405595406,92920.2811190812,30,,,,,2018-07-31,2018-06-30,2018-07-31,TUNISIA,LOW,464601.405595406,84.0,True,2018-07-31
RAUBEX (SOUTH AFRICA),OK,364574.5852541894,1.413144136326846,87,87,364574.5852541894,364574.5852541894,72914.91705083787,30,,,,,2018-07-31,2018-06-30,2018-07-31,SOUTH AFRICA,HIGH,364574.5852541894,85.0,True,2018-07-31
SONATEL SENEGAL (SENEGAL),OK,358835.851832859,39.19156414762742,81,81,358835.851832859,358835.851832859,71767.1703665718,30,,,,,2018-07-31,2018-06-30,2018-07-31,SENEGAL,LOW,358835.851832859,86.0,True,2018-07-31
GB AUTO EGYPT (EGYPT),OK,341934.8316578168,0.3123862841147655,82,82,341934.8316578168,341934.8316578168,68386.96633156335,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,341934.8316578168,87.0,True,2018-07-31
DANGOTE SUGAR REFINERY NIGERIA (NIGERIA),OK,326813.13169966475,0.05285118219749652,83,83,326813.13169966475,326813.13169966475,65362.626339932955,30,,,,,2018-07-31,2018-06-30,2018-07-31,NIGERIA,MID,326813.13169966475,88.0,True,2018-07-31
TAQA MOROCCO (MOROCCO),OK,247181.5184004851,93.04882948801996,82,82,247181.5184004851,247181.5184004851,49436.30368009702,30,,,,,2018-07-31,2018-06-30,2018-07-31,MOROCCO,MID,247181.5184004851,89.0,True,2018-07-31
SEPLAT ENERGY NIGERIA (NIGERIA),OK,221264.11917952128,1.808066759388039,82,82,221264.11917952128,221264.11917952128,44252.82383590426,30,,,,,2018-07-31,2018-06-30,2018-07-31,NIGERIA,MID,221264.11917952128,90.0,True,2018-07-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,213780.81747467504,1.619594121763471,82,82,213780.81747467504,213780.81747467504,42756.16349493501,30,,,,,2018-07-31,2018-06-30,2018-07-31,EGYPT,MID,213780.81747467504,91.0,True,2018-07-31
