Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,16117554.785717618,4.39401881379528,87,87,16117554.785717618,16117554.785717618,3223510.9571435237,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,16117554.785717618,32.0,True,2020-04-30
FOSCHINI (SOUTH AFRICA),OK,16022031.104172915,3.341167717826888,87,87,16022031.104172915,16022031.104172915,3204406.220834583,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,16022031.104172915,33.0,True,2020-04-30
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,15941590.38857915,2.229136019569052,87,87,15941590.38857915,15941590.38857915,3188318.0777158304,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,15941590.38857915,34.0,True,2020-04-30
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,15619547.595171753,0.7253850966334691,87,87,15619547.595171753,15619547.595171753,3123909.5190343508,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,15619547.595171753,35.0,True,2020-04-30
MR PRICE (SOUTH AFRICA),OK,15408358.37932597,6.429831532552149,87,87,15408358.37932597,15408358.37932597,3081671.675865194,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,15408358.37932597,36.0,True,2020-04-30
SPAR (SOUTH AFRICA),OK,14346340.755183961,10.24388044391088,87,87,14346340.755183961,14346340.755183961,2869268.1510367924,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,14346340.755183961,37.0,True,2020-04-30
REMGRO (SOUTH AFRICA),OK,14309831.75235725,4.962152595773942,87,87,14309831.75235725,14309831.75235725,2861966.35047145,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,14309831.75235725,38.0,True,2020-04-30
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,13758433.225996919,5.210147500605896,87,87,13758433.225996919,13758433.225996919,2751686.645199384,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,13758433.225996919,39.0,True,2020-04-30
TIGER BRANDS (SOUTH AFRICA),OK,13602083.157413427,10.36224164848977,87,87,13602083.157413427,13602083.157413427,2720416.6314826855,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,13602083.157413427,40.0,True,2020-04-30
FIRST CAPITAL BANK (ZIMBABWE),OK,11699821.619047618,21.16,62,62,11699821.619047618,11699821.619047618,2339964.3238095236,30,,,,,2020-04-30,2020-03-31,2020-04-30,ZIMBABWE,LOW,11699821.619047618,41.0,True,2020-04-30
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,11559651.427085398,3.740953156926524,87,87,11559651.427085398,11559651.427085398,2311930.2854170795,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,11559651.427085398,42.0,True,2020-04-30
KUMBA IRON ORE (SOUTH AFRICA),OK,11338216.530182056,15.78487569255395,87,87,11338216.530182056,11338216.530182056,2267643.3060364113,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,11338216.530182056,43.0,True,2020-04-30
REINET INVEST (SOUTH AFRICA),OK,10888170.120026572,16.03794322043929,87,87,10888170.120026572,10888170.120026572,2177634.0240053143,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,10888170.120026572,44.0,True,2020-04-30
TRUWORTHS INT (SOUTH AFRICA),OK,9193302.298643095,1.407934709705055,87,87,9193302.298643095,9193302.298643095,1838660.459728619,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,9193302.298643095,45.0,True,2020-04-30
EXXARO RESOURCES (SOUTH AFRICA),OK,8673036.5943662,5.407979799687752,87,87,8673036.5943662,8673036.5943662,1734607.3188732401,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,8673036.5943662,46.0,True,2020-04-30
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,7719745.67698112,5.680210570219193,87,87,7719745.67698112,7719745.67698112,1543949.1353962242,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,7719745.67698112,47.0,True,2020-04-30
INVESTEC (SOUTH AFRICA),OK,6970414.4859346,1.737655208174814,87,87,6970414.4859346,6970414.4859346,1394082.89718692,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,6970414.4859346,48.0,True,2020-04-30
AVI (SOUTH AFRICA),OK,6568033.088457221,3.821939658330656,87,87,6568033.088457221,6568033.088457221,1313606.6176914442,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,6568033.088457221,49.0,True,2020-04-30
GLENCORE (SOUTH AFRICA),OK,5430213.195955325,1.476133308533843,87,87,5430213.195955325,5430213.195955325,1086042.639191065,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,5430213.195955325,50.0,True,2020-04-30
MAROC TELECOM MOROCCO (MOROCCO),OK,5257813.654205738,12.57674787086552,89,89,5257813.654205738,5257813.654205738,1051562.7308411475,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,5257813.654205738,51.0,True,2020-04-30
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,4904216.082119389,36.82907506436918,88,88,4904216.082119389,4904216.082119389,980843.216423878,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,4904216.082119389,52.0,True,2020-04-30
LIFE HEALTHCARE (SOUTH AFRICA),OK,4885031.056902711,0.6752224908833692,87,87,4885031.056902711,4885031.056902711,977006.2113805423,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,4885031.056902711,53.0,True,2020-04-30
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,4646427.332393409,0.04849315068493151,87,87,4646427.332393409,4646427.332393409,929285.4664786818,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,4646427.332393409,54.0,True,2020-04-30
HULAMIN LIMITED (SOUTH AFRICA),OK,4624492.466259594,5.410797923606297,86,86,4624492.466259594,4624492.466259594,924898.4932519188,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,4624492.466259594,55.0,True,2020-04-30
SAFARICOM KENYA (KENYA),OK,4138128.797842984,0.2538387715930902,85,85,4138128.797842984,4138128.797842984,827625.7595685968,30,,,,,2020-04-30,2020-03-31,2020-04-30,KENYA,MID,4138128.797842984,56.0,True,2020-04-30
ZENITH BANK NIGERIA (NIGERIA),OK,3641428.2758006514,0.03205479452054794,87,87,3641428.2758006514,3641428.2758006514,728285.6551601304,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,3641428.2758006514,57.0,True,2020-04-30
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,3013491.8412241098,0.6002603946500735,86,86,3013491.8412241098,3013491.8412241098,602698.368244822,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,3013491.8412241098,58.0,True,2020-04-30
COSUMAR MOROCCO (MOROCCO),OK,2662483.8185580852,17.33016438898792,88,88,2662483.8185580852,2662483.8185580852,532496.7637116171,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,2662483.8185580852,59.0,True,2020-04-30
CORONATION (NAMIBIA),OK,2276998.519687704,1.770657672849916,87,87,2276998.519687704,2276998.519687704,455399.70393754076,30,,,,,2020-04-30,2020-03-31,2020-04-30,NAMIBIA,LOW,2276998.519687704,60.0,True,2020-04-30
EASTERN TOBACCO EGYPT (EGYPT),OK,1975035.9495055552,0.7861284922246482,87,87,1975035.9495055552,1975035.9495055552,395007.18990111107,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1975035.9495055552,61.0,True,2020-04-30
OUTSURANCE (SOUTH AFRICA),OK,1947541.01093553,0.6712771173974063,87,87,1947541.01093553,1947541.01093553,389508.202187106,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,1947541.01093553,62.0,True,2020-04-30
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1721642.914419711,21.3903743315508,88,88,1721642.914419711,1721642.914419711,344328.58288394223,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,1721642.914419711,63.0,True,2020-04-30
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1689423.0267241055,0.2157874970559966,87,87,1689423.0267241055,1689423.0267241055,337884.6053448211,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1689423.0267241055,64.0,True,2020-04-30
EL SEWEDY ELECTRIC (EGYPT),OK,1652161.3649307077,0.4990483707725702,87,87,1652161.3649307077,1652161.3649307077,330432.27298614156,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1652161.3649307077,65.0,True,2020-04-30
NESTLE NIGERIA (NIGERIA),OK,1599079.688904439,2.095890410958904,87,87,1599079.688904439,1599079.688904439,319815.9377808878,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,1599079.688904439,66.0,True,2020-04-30
MARSA MAROC MOROCCO (MOROCCO),OK,1550865.8626285493,15.34957417310358,89,89,1550865.8626285493,1550865.8626285493,310173.1725257099,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,1550865.8626285493,67.0,True,2020-04-30
KCB GROUP KENYA (KENYA),OK,1338172.788172223,0.3358925143953935,85,85,1338172.788172223,1338172.788172223,267634.5576344446,30,,,,,2020-04-30,2020-03-31,2020-04-30,KENYA,MID,1338172.788172223,68.0,True,2020-04-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1275804.771589503,0.3176341033361129,87,87,1275804.771589503,1275804.771589503,255160.95431790059,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1275804.771589503,69.0,True,2020-04-30
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,1275227.389066509,5.614681437262311,75,75,1275227.389066509,1275227.389066509,255045.4778133018,30,,,,,2020-04-30,2020-03-31,2020-04-30,MAURITIUS,LOW,1275227.389066509,70.0,True,2020-04-30
EFG HOLDING EGYPT (EGYPT),OK,1249527.0377239892,0.5276927287888529,87,87,1249527.0377239892,1249527.0377239892,249905.40754479787,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1249527.0377239892,71.0,True,2020-04-30
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,1106857.1493295317,129.7286591404238,79,79,1106857.1493295317,1106857.1493295317,221371.42986590636,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,1106857.1493295317,72.0,True,2020-04-30
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,1105101.0891718883,0.021005862545274,87,87,1105101.0891718883,1105101.0891718883,221020.21783437766,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1105101.0891718883,73.0,True,2020-04-30
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,1091864.9038323504,129.7286591404238,73,73,1091864.9038323504,1091864.9038323504,218372.98076647008,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,1091864.9038323504,74.0,True,2020-04-30
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,1064416.2084764414,0.06810991794982782,87,87,1064416.2084764414,1064416.2084764414,212883.2416952883,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1064416.2084764414,75.0,True,2020-04-30
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,1063477.171490879,0.3258157389635317,85,85,1063477.171490879,1063477.171490879,212695.43429817582,30,,,,,2020-04-30,2020-03-31,2020-04-30,KENYA,MID,1063477.171490879,76.0,True,2020-04-30
TELECOM EGYPT (EGYPT),OK,1013880.6649048453,0.6683683537132636,87,87,1013880.6649048453,1013880.6649048453,202776.13298096907,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1013880.6649048453,77.0,True,2020-04-30
SANTAM (SOUTH AFRICA),OK,977234.6610967234,13.81387982392362,87,87,977234.6610967234,977234.6610967234,195446.9322193447,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,977234.6610967234,78.0,True,2020-04-30
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,791407.1835885154,0.0136986301369863,87,87,791407.1835885154,791407.1835885154,158281.4367177031,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,791407.1835885154,79.0,True,2020-04-30
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,734113.3232622197,4.517452641427549,87,87,734113.3232622197,734113.3232622197,146822.66465244393,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,734113.3232622197,80.0,True,2020-04-30
FIRST HOLDCO NIGERIA (NIGERIA),OK,605108.2653267478,0.01082191780821918,87,87,605108.2653267478,605108.2653267478,121021.65306534956,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,605108.2653267478,81.0,True,2020-04-30
DANGOTE CEMENT NIGERIA (NIGERIA),OK,596467.8066361226,0.3553424657534247,87,87,596467.8066361226,596467.8066361226,119293.56132722454,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,596467.8066361226,82.0,True,2020-04-30
CIH BANK (MOROCCO),OK,550096.3511771973,25.05446623093682,68,68,550096.3511771973,550096.3511771973,110019.27023543947,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,550096.3511771973,83.0,True,2020-04-30
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,505035.9903951692,0.3513707916664014,87,87,505035.9903951692,505035.9903951692,101007.19807903384,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,505035.9903951692,84.0,True,2020-04-30
EAST AFRICAN BREWERIES KENYA (KENYA),OK,505019.36881453136,1.434740882917466,85,85,505019.36881453136,505019.36881453136,101003.87376290628,30,,,,,2020-04-30,2020-03-31,2020-04-30,KENYA,MID,505019.36881453136,85.0,True,2020-04-30
NIGERIAN BREWERIES (NIGERIA),OK,478726.66890376847,0.07027397260273972,87,87,478726.66890376847,478726.66890376847,95745.3337807537,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,478726.66890376847,86.0,True,2020-04-30
TSOGO SUN GAMING (SOUTH AFRICA),OK,421274.75613308937,0.1747236829497867,87,87,421274.75613308937,421274.75613308937,84254.95122661788,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,421274.75613308937,87.0,True,2020-04-30
RAUBEX (SOUTH AFRICA),OK,412537.1447909375,0.9863433714907311,87,87,412537.1447909375,412537.1447909375,82507.4289581875,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,412537.1447909375,88.0,True,2020-04-30
GB AUTO EGYPT (EGYPT),OK,401779.1653975133,0.1005735237016149,87,87,401779.1653975133,401779.1653975133,80355.83307950267,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,401779.1653975133,89.0,True,2020-04-30
TAQA MOROCCO (MOROCCO),OK,385247.1562767534,78.72846108140226,85,85,385247.1562767534,385247.1562767534,77049.43125535069,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,385247.1562767534,90.0,True,2020-04-30
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,357174.92895713815,0.1655007352051891,87,87,357174.92895713815,357174.92895713815,71434.98579142764,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,357174.92895713815,91.0,True,2020-04-30
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,347543.3133366623,0.3819247735504364,81,81,347543.3133366623,347543.3133366623,69508.66266733246,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,347543.3133366623,92.0,True,2020-04-30
EXPORT DEVELOPMENT BANK OF (EGYPT),OK,300677.8600366639,0.4844079211198035,87,87,300677.8600366639,300677.8600366639,60135.57200733278,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,300677.8600366639,93.0,True,2020-04-30
EDITA FOOD INDUSTRIES COMPANY (EGYPT),OK,274044.6911070476,0.5486985913341269,75,75,274044.6911070476,274044.6911070476,54808.938221409524,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,274044.6911070476,94.0,True,2020-04-30
SONATEL SENEGAL (SENEGAL),OK,270303.6545844254,21.95101351351351,88,88,270303.6545844254,270303.6545844254,54060.73091688508,30,,,,,2020-04-30,2020-03-31,2020-04-30,SENEGAL,LOW,270303.6545844254,95.0,True,2020-04-30
STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),OK,258841.0276484214,0.06657534246575343,87,87,258841.0276484214,258841.0276484214,51768.20552968429,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,258841.0276484214,96.0,True,2020-04-30
STANBIC HOLDINGS KENYA (KENYA),OK,240905.70045893965,0.8829174664107485,72,72,240905.70045893965,240905.70045893965,48181.14009178794,30,,,,,2020-04-30,2020-03-31,2020-04-30,KENYA,MID,240905.70045893965,97.0,True,2020-04-30
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,221039.52712189074,0.1374929184781571,87,87,221039.52712189074,221039.52712189074,44207.90542437815,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,221039.52712189074,98.0,True,2020-04-30
SOCIETE FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),OK,203842.5788681587,6.430069930069931,76,76,203842.5788681587,203842.5788681587,40768.51577363174,30,,,,,2020-04-30,2020-03-31,2020-04-30,TUNISIA,LOW,203842.5788681587,99.0,True,2020-04-30
SOCIETE DE FABRICATION DES BOISSONS DE TUNISIE SOCIETE ANONYME (TUNISIA),OK,203842.5788681587,6.430069930069931,76,76,203842.5788681587,203842.5788681587,40768.51577363174,30,,,,,2020-04-30,2020-03-31,2020-04-30,TUNISIA,LOW,203842.5788681587,100.0,True,2020-04-30
BANK OF AFRICA MOROCCO (MOROCCO),OK,203496.23320138207,15.4486036838978,80,80,203496.23320138207,203496.23320138207,40699.24664027642,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,203496.23320138207,101.0,True,2020-04-30
